Account No.,DATE,Transaction Details,CHQ.NO.,Value Date,Withdrawal Amount,Deposit Amount,Balance Amount,.
24521256016,45553,Indfor INCOME INDO REMI04091,,45553,2880,,1511498,.
24521256017,45553,INDO WEIZ STL040918,,45553,368300,,1143198,.
24521256018,45553,Indfor INCOME INDO REMI05091,,45553,2880,,1140318,.
24521256019,45553,INDO GIBL Indiaforensic STL05091,,45553,406628,,733690,.
24521256020,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1233690,.
24521256021,45553,Indfor INCOME INDO REMI06091,,45553,2760,,1230930,.
24521256022,45553,INDO GIBL Indiaforensic STL06091,,45553,377198,,853732,.
24521256023,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1353732,.
24521256024,45553,Indfor INCOME INDO REMI07091,,45553,3240,,1350492,.
24521256025,45553,INDO GIBL Indiaforensic STL07091,,45553,441750,,908742,.
24521256026,45553,Indfor INCOME INDO REMI08091,,45553,2040,,906702,.
24521256027,45553,INDO GIBL Indiaforensic STL08091,,45553,274751,,631951,.
24521256028,45553,Indfor INCOME INDO REMI09091,,45553,360,,631591,.
24521256029,45553,INDO GIBL Indiaforensic STL09091,,45553,61600,,569991,.
24521256030,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1069991,.
24521256031,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1569991,.
24521256032,45553,Indfor INCOME INDO REMI10091,,45553,4200,,1565791,.
24521256033,45553,INDO GIBL Indiaforensic STL10091,,45553,537776,,1028015,.
24521256034,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,1000000,2028015,.
24521256035,45553,Indfor INCOME INDO REMI11091,,45553,5160,,2022855,.
24521256036,45553,INDO GIBL Indiaforensic STL11091,,45553,776577,,1246278,.
24521256037,45553,Indfor INCOME INDO REMI12091,,45553,1800,,1244478,.
24521256038,45553,INDO GIBL Indiaforensic STL12091,,45553,252025,,992453,.
24521256039,45553,Indfor INCOME INDO REMI13091,,45553,2520,,989933,.
24521256040,45553,INDO GIBL Indiaforensic STL13091,,45553,395501,,594432,.
24521256041,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,1000000,1594432,.
24521256042,45553,Indfor INCOME INDO REMI14091,,45553,3720,,1590712,.
24521256043,45553,INDO GIBL Indiaforensic STL14091,,45553,543351,,1047361,.
24521256044,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1547361,.
24521256045,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,2047361,.
24521256046,45553,Indfor INCOME INDO REMI15091,,45553,1200,,2046161,.
24521256047,45553,INDO GIBL Indiaforensic STL15091,,45553,223150,,1823011,.
24521256048,45553,Indfor INCOME INDO REMI16091,,45553,120,,1822891,.
24521256049,45553,INDO GIBL Indiaforensic STL16091,,45553,12500,,1810391,.
24521256050,45553,Indfor INCOME INDO REMI17091,,45553,3960,,1806431,.
24521256051,45553,INDO GIBL Indiaforensic STL17091,,45553,546674,,1259757,.
24521256052,45553,Indfor INCOME INDO REMI18091,,45553,3720,,1256037,.
24521256053,45553,INDO GIBL Indiaforensic STL18091,,45553,533052,,722985,.
24521256054,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1222985,.
24521256055,45553,Indfor INCOME INDO REMI19091,,45553,2640,,1220345,.
24521256056,45553,INDO GIBL Indiaforensic STL19091,,45553,497477,,722868,.
24521256057,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1222868,.
24521256058,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1722868,.
24521256059,45553,Indfor INCOME INDO REMI20091,,45553,3120,,1719748,.
24521256060,45553,INDO GIBL Indiaforensic STL20091,,45553,503006,,1216742,.
24521256061,45553,Indfor INCOME INDO REMI21091,,45553,1800,,1214942,.
24521256062,45553,INDO GIBL Indiaforensic STL21091,,45553,255052,,959890,.
24521256063,45553,Indfor INCOME INDO REMI22091,,45553,600,,959290,.
24521256064,45553,INDO GIBL Indiaforensic STL22091,,45553,78250,,881040,.
24521256065,45553,Indfor INCOME INDO REMI23091,,45553,120,,880920,.
24521256066,45553,INDO GIBL Indiaforensic STL23091,,45553,6250,,874670,.
24521256067,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1374670,.
24521256068,45553,Indfor INCOME INDO REMI24091,,45553,2280,,1372390,.
24521256069,45553,INDO GIBL Indiaforensic STL24091,,45553,345725,,1026665,.
24521256070,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1526665,.
24521256071,45553,Indfor INCOME INDO REMI25091,,45553,2520,,1524145,.
24521256072,45553,INDO GIBL Indiaforensic STL25091,,45553,407252,,1116893,.
24521256073,45553,Indfor INCOME INDO REMI26091,,45553,1320,,1115573,.
24521256074,45553,INDO GIBL Indiaforensic STL26091,,45553,256050,,859523,.
24521256075,45553,FDRL/INTERNAL FUND TRANSFE,,45553,,500000,1359523,.
24521256076,45553,Indfor INCOME INDO REMI27091,,45553,2040,,1357483,.
24521256077,45553,INDO GIBL Indiaforensic STL27091,,45553,327001,,1030482,.
24521256078,45553,Indfor INCOME INDO REMI28091,,45553,1920,,1028562,.
24521256079,45553,INDO GIBL Indiaforensic STL28091,,45553,231275,,797287,.
24521256080,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1297287,.
24521256081,45583,Indfor INCOME INDO REMI29091,,45583,2040,,1295247,.
24521256082,45583,INDO GIBL Indiaforensic STL29091,,45583,333800,,961447,.
24521256083,45583,Indfor INCOME INDO REMI30091,,45583,120,,961327,.
24521256084,45583,INDO GIBL Indiaforensic STL30091,,45583,5000,,956327,.
24521256085,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1456327,.
24521256086,45583,Indfor INCOME INDO REMI01101,,45583,3720,,1452607,.
24521256087,45583,INDO GIBL Indiaforensic STL01101,,45583,529105,,923502,.
24521256088,45583,Indfor INCOME INDO REMI02101,,45583,1200,,922302,.
24521256089,45583,INDO GIBL Indiaforensic STL02101,,45583,225300,,697002,.
24521256090,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1197002,.
24521256091,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1697002,.
24521256092,45583,Indfor INCOME INDO REMI03101,,45583,3120,,1693882,.
24521256093,45583,INDO GIBL Indiaforensic STL03101,,45583,545402,,1148480,.
24521256094,45583,Indfor INCOME INDO REMI04101,,45583,1440,,1147040,.
24521256095,45583,INDO GIBL Indiaforensic STL04101,,45583,156313,,990727,.
24521256096,45583,Indfor INCOME INDO REMI05101,,45583,1320,,989407,.
24521256097,45583,INDO GIBL Indiaforensic STL05101,,45583,230751,,758656,.
24521256098,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1258656,.
24521256099,45583,Indfor INCOME INDO REMI07101,,45583,480,,1258176,.
24521256100,45583,INDO GIBL Indiaforensic STL07101,,45583,56000,,1202176,.
24521256101,45583,Indfor INCOME INDO REMI06101,,45583,2280,,1199896,.
24521256102,45583,INDO GIBL Indiaforensic STL06101,,45583,282452,,917444,.
24521256103,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1417444,.
24521256104,45583,Indfor INCOME INDO REMI08101,,45583,4080,,1413364,.
24521256105,45583,INDO GIBL Indiaforensic STL08101,,45583,530352,,883012,.
24521256106,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1383012,.
24521256107,45583,Indfor INCOME INDO REMI09101,,45583,1920,,1381092,.
24521256108,45583,INDO GIBL Indiaforensic STL09101,,45583,315083,,1066009,.
24521256109,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1566009,.
24521256110,45583,Indfor INCOME INDO REMI10101,,45583,3720,,1562289,.
24521256111,45583,INDO GIBL Indiaforensic STL10101,,45583,584951,,977338,.
24521256112,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1477338,.
24521256113,45583,Indfor INCOME INDO REMI11101,,45583,4080,,1473258,.
24521256114,45583,INDO GIBL Indiaforensic STL11101,,45583,599251,,874007,.
24521256115,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1374007,.
24521256116,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1874007,.
24521256117,45583,Indfor INCOME INDO REMI12101,,45583,3840,,1870167,.
24521256118,45583,INDO GIBL Indiaforensic STL12101,,45583,730425,,1139742,.
24521256119,45583,Indfor INCOME INDO REMI13101,,45583,1440,,1138302,.
24521256120,45583,INDO GIBL Indiaforensic STL13101,,45583,173350,,964952,.
24521256121,45583,Indfor INCOME INDO REMI14101,,45583,360,,964592,.
24521256122,45583,INDO GIBL Indiaforensic STL14101,,45583,34500,,930092,.
24521256123,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1430092,.
24521256124,45583,Indfor INCOME INDO REMI15101,,45583,5160,,1424932,.
24521256125,45583,INDO GIBL Indiaforensic STL15101,,45583,780576,,644356,.
24521256126,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,844356,.
24521256127,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,300000,1144356,.
24521256128,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,1344356,.
24521256129,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,300000,1644356,.
24521256130,45583,Indfor INCOME INDO REMI16101,,45583,4080,,1640276,.
24521256131,45583,INDO GIBL Indiaforensic STL16101,,45583,673628,,966648,.
24521256132,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1466648,.
24521256133,45583,Indfor INCOME INDO REMI17101,,45583,1200,,1465448,.
24521256134,45583,INDO GIBL Indiaforensic STL17101,,45583,119200,,1346248,.
24521256135,45583,Indfor INCOME INDO REMI18101,,45583,1200,,1345048,.
24521256136,45583,INDO GIBL Indiaforensic STL18101,,45583,149802,,1195246,.
24521256137,45583,Indfor INCOME INDO REMI19101,,45583,480,,1194766,.
24521256138,45583,INDO GIBL Indiaforensic STL19101,,45583,56000,,1138766,.
24521256139,45583,Indfor INCOME INDO REMI20101,,45583,1200,,1137566,.
24521256140,45583,INDO GIBL Indiaforensic STL20101,,45583,223600,,913966,.
24521256141,45583,Indfor INCOME INDO REMI21101,,45583,120,,913846,.
24521256142,45583,INDO GIBL Indiaforensic STL21101,,45583,10500,,903346,.
24521256143,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1403346,.
24521256144,45583,Indfor INCOME INDO REMI22101,,45583,2760,,1400586,.
24521256145,45583,INDO GIBL Indiaforensic STL22101,,45583,436678,,963908,.
24521256146,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,1163908,.
24521256147,45583,Indfor INCOME INDO REMI23101,,45583,2040,,1161868,.
24521256148,45583,INDO GIBL Indiaforensic STL23101,,45583,432150,,729718,.
24521256149,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,500000,1229718,.
24521256150,45583,Indfor INCOME INDO REMI24101,,45583,1320,,1228398,.
24521256151,45583,INDO GIBL Indiaforensic STL24101,,45583,156401,,1071997,.
24521256152,45583,Indfor INCOME INDO REMI25101,,45583,1320,,1070677,.
24521256153,45583,INDO GIBL Indiaforensic STL25101,,45583,232683,,837994,.
24521256154,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,1037994,.
24521256155,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,1237994,.
24521256156,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,1437994,.
24521256157,45583,Indfor INCOME INDO REMI26101,,45583,1560,,1436434,.
24521256158,45583,INDO GIBL Indiaforensic STL26101,,45583,224800,,1211634,.
24521256159,45583,Indfor INCOME INDO REMI27101,,45583,1200,,1210434,.
24521256160,45583,INDO GIBL Indiaforensic STL27101,,45583,254250,,956184,.
24521256161,45583,Indfor INCOME INDO REMI29101,,45583,3360,,952824,.
23468456172,45583,INDO GIBL Indiaforensic STL29101,,45583,364175,,588649,.
23468456173,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,788649,.
23468456174,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,300000,1088649,.
23468456175,45583,Indfor INCOME INDO REMI30101,,45583,2520,,1086129,.
23468456176,45583,INDO GIBL Indiaforensic STL30101,,45583,274602,,811527,.
23468456177,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,200000,1011527,.
23468456178,45583,FDRL/INTERNAL FUND TRANSFE,,45583,,300000,1311527,.
23468456179,45614,Indfor INCOME INDO REMI31101,,45614,1920,,1309607,.
23468456180,45614,INDO GIBL Indiaforensic STL31101,,45614,239305,,1070302,.
23468456181,45614,Indfor INCOME INDO REMI01111,,45614,1680,,1068622,.
23468456182,45614,INDO GIBL Indiaforensic STL01111,,45614,192675,,875947,.
23468456183,45614,Indfor INCOME INDO REMI02111,,45614,2640,,873307,.
23468456184,45614,INDO GIBL Indiaforensic STL02111,,45614,369251,,504056,.
23468456185,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,500000,1004056,.
23468456186,45614,Indfor INCOME INDO REMI03111,,45614,2280,,1001776,.
23468456187,45614,INDO GIBL Indiaforensic STL03111,,45614,323726,,678050,.
23468456188,45614,Indfor INCOME INDO REMI04111,,45614,840,,677210,.
23468456189,45614,INDO GIBL Indiaforensic STL04111,,45614,129000,,548210,.
23468456190,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,500000,1048210,.
15643356743,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,500000,1548210,.
15643356743,45614,Indfor INCOME INDO REMI05111,,45614,4920,,1543290,.
15643356743,45614,INDO GIBL Indiaforensic STL05111,,45614,807502,,735788,.
15643356743,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,500000,1235788,.
15643356743,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,500000,1735788,.
15643356743,45614,Indfor INCOME INDO REMI06111,,45614,4920,,1730868,.
15643356743,45614,INDO GIBL Indiaforensic STL06111,,45614,780026,,950842,.
15643356743,45614,Indfor INCOME INDO REMI07111,,45614,1320,,949522,.
15643356743,45614,INDO GIBL Indiaforensic STL07111,,45614,153513,,796009,.
15643356743,45614,Indfor INCOME INDO REMI08111,,45614,600,,795409,.
15643356744,45614,INDO GIBL Indiaforensic STL08111,,45614,102725,,692684,.
15643356745,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,500000,1192684,.
15643356746,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,200000,1392684,.
15643356747,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,200000,1592684,.
15643356748,45614,Indfor INCOME INDO REMI09111,,45614,2040,,1590644,.
15643356749,45614,INDO GIBL Indiaforensic STL09111,,45614,478599,,1112045,.
15643356750,45614,Indfor INCOME INDO REMI11111,,45614,120,,1111925,.
15643356751,45614,INDO GIBL Indiaforensic STL11111,,45614,8000,,1103925,.
15643356752,45614,Indfor INCOME INDO REMI10111,,45614,2040,,1101885,.
15643356753,45614,INDO GIBL Indiaforensic STL10111,,45614,284926,,816959,.
15643356754,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,200000,1016959,.
15643356755,45614,Indfor INCOME INDO REMI12111,,45614,2280,,1014679,.
15643356756,45614,INDO GIBL Indiaforensic STL12111,,45614,354000,,660679,.
15643356757,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,200000,860679,.
15643356758,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1160679,.
15643356759,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1460679,.
15643356760,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,200000,1660679,.
15643356761,45614,Indfor INCOME INDO REMI13111,,45614,4080,,1656599,.
15643356762,45614,INDO GIBL Indiaforensic STL13111,,45614,800876,,855723,.
15643356763,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1155723,.
15643356764,45614,Indfor INCOME INDO REMI14111,,45614,2160,,1153563,.
15643356765,45614,INDO GIBL Indiaforensic STL14111,,45614,404700,,748863,.
15643356766,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1048863,.
15643356767,45614,Indfor INCOME INDO REMI15111,,45614,3000,,1045863,.
15643356768,45614,INDO GIBL Indiaforensic STL15111,,45614,580226,,465637,.
15643356769,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,500000,965637,.
15643356770,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1265637,.
15643356771,45614,Indfor INCOME INDO REMI16111,,45614,3000,,1262637,.
15643356772,45614,INDO GIBL Indiaforensic STL16111,,45614,583076,,679561,.
15643356773,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1079561,.
15643356774,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1479561,.
15643356775,45614,Indfor INCOME INDO REMI18111,,45614,360,,1479201,.
15643356776,45614,INDO GIBL Indiaforensic STL18111,,45614,59700,,1419501,.
15643356777,45614,Indfor INCOME INDO REMI17111,,45614,1320,,1418181,.
15643356778,45614,INDO GIBL Indiaforensic STL17111,,45614,207463,,1210718,.
15643356779,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1510718,.
15643356780,45614,Indfor INCOME INDO REMI19111,,45614,3600,,1507118,.
15643356781,45614,INDO GIBL Indiaforensic STL19111,,45614,613175,,893943,.
15643356782,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1293943,.
15643356783,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1693943,.
15643356784,45614,Indfor INCOME INDO REMI20111,,45614,3960,,1689983,.
15643356785,45614,INDO GIBL Indiaforensic STL20111,,45614,628403,,1061580,.
15643356786,45614,Indfor INCOME INDO REMI21111,,45614,1800,,1059780,.
15643356787,45614,INDO GIBL Indiaforensic STL21111,,45614,250951,,808829,.
15643356788,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1108829,.
15643356789,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1408829,.
15643356790,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1808829,.
15643356791,45614,Indfor INCOME INDO REMI25111,,45614,480,,1808349,.
15643356792,45614,INDO GIBL Indiaforensic STL25111,,45614,63600,,1744749,.
15643356793,45614,Indfor INCOME INDO REMI24111,,45614,360,,1744389,.
15643356794,45614,INDO GIBL Indiaforensic STL24111,,45614,49700,,1694689,.
15643356795,45614,Indfor INCOME INDO REMI23111,,45614,1560,,1693129,.
15643356796,45614,INDO GIBL Indiaforensic STL23111,,45614,220402,,1472727,.
15643356797,45614,Indfor INCOME INDO REMI22111,,45614,2280,,1470447,.
15643356798,45614,INDO GIBL Indiaforensic STL22111,,45614,334100,,1136347,.
15643356799,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1536347,.
15643356800,45614,Indfor INCOME INDO REMI26111,,45614,4440,,1531907,.
15643356801,45614,INDO GIBL Indiaforensic STL26111,,45614,615817,,916090,.
15643356802,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,300000,1216090,.
15643356803,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1616090,.
15643356804,45614,Indfor INCOME INDO REMI27111,,45614,2760,,1613330,.
15643356805,45614,INDO GIBL Indiaforensic STL27111,,45614,508126,,1105204,.
15643356806,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1505204,.
15643356807,45614,Indfor INCOME INDO REMI28111,,45614,2160,,1503044,.
15643356808,45614,INDO GIBL Indiaforensic STL28111,,45614,326783,,1176261,.
15643356809,45614,Indfor INCOME INDO REMI29111,,45614,1800,,1174461,.
15643356810,45614,INDO GIBL Indiaforensic STL29111,,45614,247700,,926761,.
15643356811,45614,FDRL/INTERNAL FUND TRANSFE,,45614,,400000,1326761,.
15643356812,45644,Indfor INCOME INDO REMI30111,,45644,3360,,1323401,.
15643356813,45644,INDO GIBL Indiaforensic STL30111,,45644,510703,,812698,.
15643356814,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1212698,.
15643356815,45644,Indfor INCOME INDO REMI02121,,45644,120,,1212578,.
15643356816,45644,INDO GIBL Indiaforensic STL02121,,45644,5000,,1207578,.
15643356817,45644,Indfor INCOME INDO REMI01121,,45644,840,,1206738,.
15643356818,45644,INDO GIBL Indiaforensic STL01121,,45644,135500,,1071238,.
15643356819,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1571238,.
15643356820,45644,Indfor INCOME INDO REMI03121,,45644,1560,,1569678,.
15643356821,45644,INDO GIBL Indiaforensic STL03121,,45644,244750,,1324928,.
15643356822,45644,Indfor INCOME INDO REMI04121,,45644,1920,,1323008,.
15643356823,45644,INDO GIBL Indiaforensic STL04121,,45644,233851,,1089157,.
15643356824,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1589157,.
15643356825,45644,Indfor INCOME INDO REMI05121,,45644,2760,,1586397,.
15643356826,45644,INDO GIBL Indiaforensic STL05121,,45644,437150,,1149247,.
15643356827,45644,Indfor INCOME INDO REMI06121,,45644,2640,,1146607,.
15643356828,45644,INDO GIBL Indiaforensic STL06121,,45644,397925,,748682,.
15643356829,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1248682,.
15643356830,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1748682,.
15643356831,45644,Indfor INCOME INDO REMI07121,,45644,1680,,1747002,.
15643356832,45644,INDO GIBL Indiaforensic STL07121,,45644,228177,,1518825,.
15643356833,45644,Indfor INCOME INDO REMI08121,,45644,2160,,1516665,.
15643356834,45644,INDO GIBL Indiaforensic STL08121,,45644,240752,,1275913,.
15643356835,45644,Indfor INCOME INDO REMI09121,,45644,360,,1275553,.
15643356836,45644,INDO GIBL Indiaforensic STL09121,,45644,48000,,1227553,.
15643356837,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1727553,.
15643356838,45644,Indfor INCOME INDO REMI10121,,45644,4560,,1722993,.
15643356839,45644,INDO GIBL Indiaforensic STL10121,,45644,776851,,946142,.
15643356840,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1446142,.
15643356841,45644,Indfor INCOME INDO REMI11121,,45644,3360,,1442782,.
15643356842,45644,INDO GIBL Indiaforensic STL11121,,45644,358750,,1084032,.
15643356843,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1584032,.
15643356844,45644,Indfor INCOME INDO REMI12121,,45644,3360,,1580672,.
15643356845,45644,INDO GIBL Indiaforensic STL12121,,45644,596375,,984297,.
15643356846,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1484297,.
15643356847,45644,Indfor INCOME INDO REMI13121,,45644,2880,,1481417,.
15643356848,45644,INDO GIBL Indiaforensic STL13121,,45644,419450,,1061967,.
15643356849,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1561967,.
15643356850,45644,Indfor INCOME INDO REMI14121,,45644,2400,,1559567,.
15643356851,45644,INDO GIBL Indiaforensic STL14121,,45644,423385,,1136182,.
15643356852,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1536182,.
15643356853,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1936182,.
15643356854,45644,Indfor INCOME INDO REMI16121,,45644,360,,1935822,.
15643356855,45644,INDO GIBL Indiaforensic STL16121,,45644,33549,,1902273,.
15643356856,45644,Indfor INCOME INDO REMI15121,,45644,1680,,1900593,.
15643356857,45644,INDO GIBL Indiaforensic STL15121,,45644,288851,,1611742,.
15643356858,45644,Indfor INCOME INDO REMI17121,,45644,4440,,1607302,.
15643356859,45644,INDO GIBL Indiaforensic STL17121,,45644,662777,,944525,.
15643356860,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1444525,.
15643356861,45644,Indfor INCOME INDO REMI18121,,45644,3480,,1441045,.
15643356862,45644,INDO GIBL Indiaforensic STL18121,,45644,616950,,824095,.
15643356863,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1224095,.
15643356864,45644,Indfor INCOME INDO REMI19121,,45644,3120,,1220975,.
15643356865,45644,INDO GIBL Indiaforensic STL19121,,45644,428150,,792825,.
15643356866,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1292825,.
15643356867,45644,Indfor INCOME INDO REMI20121,,45644,2640,,1290185,.
15643356868,45644,INDO GIBL Indiaforensic STL20121,,45644,425752,,864433,.
15643356869,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1364433,.
15643356870,45644,Indfor INCOME INDO REMI23121,,45644,120,,1364313,.
15643356871,45644,INDO GIBL Indiaforensic STL23121,,45644,20000,,1344313,.
15643356872,45644,Indfor INCOME INDO REMI22121,,45644,960,,1343353,.
15643356873,45644,INDO GIBL Indiaforensic STL22121,,45644,130600,,1212753,.
15643356874,45644,Indfor INCOME INDO REMI21121,,45644,2760,,1209993,.
15643356875,45644,INDO GIBL Indiaforensic STL21121,,45644,422577,,787416,.
15643356876,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1287416,.
15643356877,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1687416,.
15643356878,45644,Indfor INCOME INDO REMI25121,,45644,1320,,1686096,.
15643356879,45644,INDO GIBL Indiaforensic STL25121,,45644,173441,,1512655,.
15643356880,45644,Indfor INCOME INDO REMI24121,,45644,4680,,1507975,.
15643356881,45644,INDO GIBL Indiaforensic STL24121,,45644,692917,,815058,.
15643356882,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1315058,.
15643356883,45644,Indfor INCOME INDO REMI26121,,45644,1320,,1313738,.
15643356884,45644,INDO GIBL Indiaforensic STL26121,,45644,250849,,1062889,.
15643356885,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,500000,1562889,.
15643356886,45644,Indfor INCOME INDO REMI27121,,45644,4080,,1558809,.
15643356887,45644,INDO GIBL Indiaforensic STL27121,,45644,625478,,933331,.
15643356888,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1333331,.
15643356889,45644,Indfor INCOME INDO REMI28121,,45644,1320,,1332011,.
23468456347,45644,INDO GIBL Indiaforensic STL28121,,45644,153500,,1178511,.
23468456348,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1578511,.
23468456349,45644,Indfor INCOME INDO REMI30121,,45644,240,,1578271,.
23468456350,45644,INDO GIBL Indiaforensic STL30121,,45644,68700,,1509571,.
23468456351,45644,Indfor INCOME INDO REMI29121,,45644,1200,,1508371,.
23468456352,45644,INDO GIBL Indiaforensic STL29121,,45644,200550,,1307821,.
23468456353,45644,FDRL/INTERNAL FUND TRANSFE,,45644,,400000,1707821,.
23468456354,45310,Indfor INCOME INDO REMI31121,,45310,4560,,1703261,.
